2021-06-21 21:07:54.150 +02:00 [INF] , 2021-04-01_08-33-22_038.jpg, person, 52 %
2021-06-21 21:07:54.156 +02:00 [INF] , 2021-04-01_08-33-22_038.jpg, person, 39 %
2021-06-21 21:07:56.533 +02:00 [INF] , 2021-04-01_08-35-28_151.jpg, car, 46 %
2021-06-21 21:07:56.805 +02:00 [INF] , 2021-04-01_08-35-28_407.jpg, car, 47 %
2021-06-21 21:07:57.432 +02:00 [INF] , 2021-04-01_08-35-28_875.jpg, car, 68 %
2021-06-21 21:07:57.910 +02:00 [INF] , 2021-04-01_08-35-29_194.jpg, car, 34 %
2021-06-21 21:07:59.472 +02:00 [INF] , 2021-04-01_08-50-38_185.jpg, person, 55 %
2021-06-21 21:07:59.709 +02:00 [INF] , 2021-04-01_08-50-38_469.jpg, person, 54 %
2021-06-21 21:08:00.074 +02:00 [INF] , 2021-04-01_08-50-38_775.jpg, person, 45 %
2021-06-21 21:08:00.376 +02:00 [INF] , 2021-04-01_08-50-38_988.jpg, person, 62 %
2021-06-21 21:08:00.655 +02:00 [INF] , 2021-04-01_08-50-39_185.jpg, person, 82 %
2021-06-21 21:08:00.886 +02:00 [INF] , 2021-04-01_08-50-39_505.jpg, person, 64 %
2021-06-21 21:08:01.131 +02:00 [INF] , 2021-04-01_08-50-39_705.jpg, person, 44 %
2021-06-21 21:08:01.138 +02:00 [INF] , 2021-04-01_08-50-39_705.jpg, person, 31 %
2021-06-21 21:08:01.376 +02:00 [INF] , 2021-04-01_08-50-39_987.jpg, person, 31 %
2021-06-21 21:08:01.615 +02:00 [INF] , 2021-04-01_08-50-40_228.jpg, person, 74 %
2021-06-21 21:08:01.622 +02:00 [INF] , 2021-04-01_08-50-40_228.jpg, person, 31 %
2021-06-21 21:08:01.870 +02:00 [INF] , 2021-04-01_08-50-40_502.jpg, person, 68 %
2021-06-21 21:08:02.100 +02:00 [INF] , 2021-04-01_08-50-40_783.jpg, person, 91 %
2021-06-21 21:08:02.433 +02:00 [INF] , 2021-04-01_08-50-41_032.jpg, person, 70 %
2021-06-21 21:08:02.734 +02:00 [INF] , 2021-04-01_08-50-41_302.jpg, person, 86 %
2021-06-21 21:08:03.009 +02:00 [INF] , 2021-04-01_08-50-41_631.jpg, person, 95 %
2021-06-21 21:08:03.281 +02:00 [INF] , 2021-04-01_08-50-41_827.jpg, person, 64 %
2021-06-21 21:08:03.769 +02:00 [INF] , 2021-04-01_08-50-42_348.jpg, person, 76 %
2021-06-21 21:08:03.999 +02:00 [INF] , 2021-04-01_08-50-43_078.jpg, person, 82 %
2021-06-21 21:08:04.275 +02:00 [INF] , 2021-04-01_08-50-43_985.jpg, person, 61 %
2021-06-21 21:08:05.414 +02:00 [INF] , 2021-04-01_09-13-55_563.jpg, person, 37 %
2021-06-21 21:08:05.659 +02:00 [INF] , 2021-04-01_09-13-55_823.jpg, car, 37 %
2021-06-21 21:08:05.895 +02:00 [INF] , 2021-04-01_09-13-56_028.jpg, car, 74 %
2021-06-21 21:08:05.903 +02:00 [INF] , 2021-04-01_09-13-56_028.jpg, car, 32 %
2021-06-21 21:08:06.177 +02:00 [INF] , 2021-04-01_09-13-56_265.jpg, car, 84 %
2021-06-21 21:08:06.415 +02:00 [INF] , 2021-04-01_09-13-56_472.jpg, car, 46 %
2021-06-21 21:08:06.665 +02:00 [INF] , 2021-04-01_09-13-56_746.jpg, car, 33 %
2021-06-21 21:08:07.306 +02:00 [INF] , 2021-04-01_09-13-57_387.jpg, car, 44 %
2021-06-21 21:08:07.549 +02:00 [INF] , 2021-04-01_09-13-57_663.jpg, car, 54 %
2021-06-21 21:08:07.856 +02:00 [INF] , 2021-04-01_09-13-57_862.jpg, truck, 58 %
2021-06-21 21:08:07.862 +02:00 [INF] , 2021-04-01_09-13-57_862.jpg, truck, 35 %
2021-06-21 21:08:08.108 +02:00 [INF] , 2021-04-01_09-13-58_064.jpg, car, 68 %
2021-06-21 21:08:08.375 +02:00 [INF] , 2021-04-01_09-13-58_305.jpg, car, 40 %
2021-06-21 21:08:08.381 +02:00 [INF] , 2021-04-01_09-13-58_305.jpg, person, 33 %
2021-06-21 21:08:08.649 +02:00 [INF] , 2021-04-01_09-13-58_583.jpg, person, 41 %
2021-06-21 21:08:08.656 +02:00 [INF] , 2021-04-01_09-13-58_583.jpg, car, 35 %
2021-06-21 21:08:10.114 +02:00 [INF] , 2021-04-01_09-23-47_856.jpg, person, 38 %
2021-06-21 21:08:10.407 +02:00 [INF] , 2021-04-01_09-23-48_058.jpg, person, 33 %
2021-06-21 21:08:10.414 +02:00 [INF] , 2021-04-01_09-23-48_058.jpg, person, 32 %
2021-06-21 21:08:11.192 +02:00 [INF] , 2021-04-01_09-23-48_971.jpg, person, 33 %
2021-06-21 21:08:12.946 +02:00 [INF] , 2021-04-01_09-23-53_538.jpg, person, 35 %
2021-06-21 21:08:15.156 +02:00 [INF] , 2021-04-01_09-23-59_152.jpg, person, 36 %
2021-06-21 21:08:15.430 +02:00 [INF] , 2021-04-01_09-23-59_478.jpg, bird, 59 %
2021-06-21 21:08:15.435 +02:00 [INF] , 2021-04-01_09-23-59_478.jpg, bird, 56 %
2021-06-21 21:08:15.669 +02:00 [INF] , 2021-04-01_09-23-59_739.jpg, bird, 39 %
2021-06-21 21:08:17.400 +02:00 [INF] , 2021-04-01_09-24-01_501.jpg, person, 33 %
2021-06-21 21:08:23.047 +02:00 [INF] , 2021-04-01_09-24-08_100.jpg, person, 34 %
2021-06-21 21:08:24.253 +02:00 [INF] , 2021-04-01_09-24-10_421.jpg, person, 31 %
2021-06-21 21:08:25.734 +02:00 [INF] , 2021-04-01_09-24-29_021.jpg, car, 35 %
2021-06-21 21:08:25.742 +02:00 [INF] , 2021-04-01_09-24-29_021.jpg, person, 31 %
2021-06-21 21:08:26.030 +02:00 [INF] , 2021-04-01_09-24-29_308.jpg, car, 71 %
2021-06-21 21:08:26.289 +02:00 [INF] , 2021-04-01_09-24-29_547.jpg, car, 75 %
2021-06-21 21:08:26.295 +02:00 [INF] , 2021-04-01_09-24-29_547.jpg, person, 31 %
2021-06-21 21:08:26.546 +02:00 [INF] , 2021-04-01_09-24-29_744.jpg, car, 79 %
2021-06-21 21:08:26.553 +02:00 [INF] , 2021-04-01_09-24-29_744.jpg, person, 31 %
2021-06-21 21:08:26.796 +02:00 [INF] , 2021-04-01_09-24-30_028.jpg, person, 38 %
2021-06-21 21:08:26.803 +02:00 [INF] , 2021-04-01_09-24-30_028.jpg, person, 31 %
2021-06-21 21:08:27.109 +02:00 [INF] , 2021-04-01_09-24-30_344.jpg, person, 61 %
2021-06-21 21:08:27.115 +02:00 [INF] , 2021-04-01_09-24-30_344.jpg, person, 49 %
2021-06-21 21:08:27.121 +02:00 [INF] , 2021-04-01_09-24-30_344.jpg, car, 40 %
2021-06-21 21:08:27.394 +02:00 [INF] , 2021-04-01_09-24-30_556.jpg, car, 52 %
2021-06-21 21:08:27.400 +02:00 [INF] , 2021-04-01_09-24-30_556.jpg, person, 48 %
2021-06-21 21:08:27.406 +02:00 [INF] , 2021-04-01_09-24-30_556.jpg, person, 43 %
2021-06-21 21:08:27.412 +02:00 [INF] , 2021-04-01_09-24-30_556.jpg, person, 33 %
2021-06-21 21:08:27.669 +02:00 [INF] , 2021-04-01_09-24-30_868.jpg, person, 51 %
2021-06-21 21:08:27.675 +02:00 [INF] , 2021-04-01_09-24-30_868.jpg, person, 46 %
2021-06-21 21:08:27.681 +02:00 [INF] , 2021-04-01_09-24-30_868.jpg, car, 40 %
2021-06-21 21:08:27.924 +02:00 [INF] , 2021-04-01_09-24-31_152.jpg, person, 34 %
2021-06-21 21:08:27.930 +02:00 [INF] , 2021-04-01_09-24-31_152.jpg, car, 30 %
2021-06-21 21:08:28.289 +02:00 [INF] , 2021-04-01_09-24-31_476.jpg, car, 58 %
2021-06-21 21:08:28.549 +02:00 [INF] , 2021-04-01_09-24-31_784.jpg, car, 55 %
2021-06-21 21:08:28.778 +02:00 [INF] , 2021-04-01_09-24-32_062.jpg, car, 79 %
2021-06-21 21:08:29.350 +02:00 [INF] , 2021-04-01_09-24-32_628.jpg, person, 35 %
2021-06-21 21:08:31.964 +02:00 [INF] , 2021-04-01_09-24-36_954.jpg, dog, 35 %
2021-06-21 21:08:33.581 +02:00 [INF] , 2021-04-01_09-25-19_346.jpg, person, 31 %
2021-06-21 21:08:34.583 +02:00 [INF] , 2021-04-01_09-27-08_823.jpg, person, 32 %
2021-06-21 21:08:34.591 +02:00 [INF] , 2021-04-01_09-27-08_823.jpg, person, 30 %
2021-06-21 21:08:34.978 +02:00 [INF] , 2021-04-01_09-27-09_356.jpg, person, 64 %
2021-06-21 21:08:35.496 +02:00 [INF] , 2021-04-01_09-27-09_560.jpg, person, 36 %
2021-06-21 21:08:35.817 +02:00 [INF] , 2021-04-01_09-27-09_834.jpg, person, 31 %
2021-06-21 21:08:36.536 +02:00 [INF] , 2021-04-01_09-27-10_670.jpg, person, 32 %
2021-06-21 21:08:37.024 +02:00 [INF] , 2021-04-01_09-27-11_205.jpg, person, 43 %
2021-06-21 21:08:37.313 +02:00 [INF] , 2021-04-01_09-27-11_456.jpg, person, 41 %
2021-06-21 21:08:37.321 +02:00 [INF] , 2021-04-01_09-27-11_456.jpg, person, 34 %
2021-06-21 21:08:37.681 +02:00 [INF] , 2021-04-01_09-27-11_671.jpg, person, 53 %
2021-06-21 21:08:37.993 +02:00 [INF] , 2021-04-01_09-27-11_988.jpg, person, 36 %
2021-06-21 21:08:38.266 +02:00 [INF] , 2021-04-01_09-27-12_188.jpg, person, 69 %
2021-06-21 21:08:38.535 +02:00 [INF] , 2021-04-01_09-27-12_401.jpg, person, 47 %
2021-06-21 21:08:38.542 +02:00 [INF] , 2021-04-01_09-27-12_401.jpg, person, 30 %
2021-06-21 21:08:39.375 +02:00 [INF] , 2021-04-01_09-27-12_908.jpg, person, 47 %
2021-06-21 21:08:39.745 +02:00 [INF] , 2021-04-01_09-27-13_111.jpg, person, 36 %
2021-06-21 21:08:41.197 +02:00 [INF] , 2021-04-01_09-27-14_321.jpg, person, 32 %
2021-06-21 21:08:42.669 +02:00 [INF] , 2021-04-01_09-36-14_015.jpg, car, 44 %
2021-06-21 21:08:42.677 +02:00 [INF] , 2021-04-01_09-36-14_015.jpg, car, 42 %
2021-06-21 21:08:42.948 +02:00 [INF] , 2021-04-01_09-36-14_282.jpg, car, 36 %
2021-06-21 21:08:43.235 +02:00 [INF] , 2021-04-01_09-36-14_527.jpg, car, 71 %
2021-06-21 21:08:44.066 +02:00 [INF] , 2021-04-01_09-36-15_342.jpg, car, 74 %
2021-06-21 21:08:45.619 +02:00 [INF] , 2021-04-01_09-38-39_044.jpg, car, 84 %
2021-06-21 21:08:45.625 +02:00 [INF] , 2021-04-01_09-38-39_044.jpg, car, 48 %
2021-06-21 21:08:45.632 +02:00 [INF] , 2021-04-01_09-38-39_044.jpg, person, 34 %
2021-06-21 21:08:45.875 +02:00 [INF] , 2021-04-01_09-38-39_320.jpg, car, 82 %
2021-06-21 21:08:46.129 +02:00 [INF] , 2021-04-01_09-38-39_567.jpg, car, 57 %
2021-06-21 21:08:46.135 +02:00 [INF] , 2021-04-01_09-38-39_567.jpg, car, 39 %
2021-06-21 21:08:46.390 +02:00 [INF] , 2021-04-01_09-38-39_767.jpg, car, 42 %
2021-06-21 21:08:46.700 +02:00 [INF] , 2021-04-01_09-38-40_044.jpg, car, 54 %
2021-06-21 21:08:46.978 +02:00 [INF] , 2021-04-01_09-38-40_362.jpg, car, 69 %
2021-06-21 21:08:47.345 +02:00 [INF] , 2021-04-01_09-38-40_563.jpg, car, 35 %
2021-06-21 21:08:47.913 +02:00 [INF] , 2021-04-01_09-38-40_778.jpg, truck, 47 %
2021-06-21 21:08:48.232 +02:00 [INF] , 2021-04-01_09-38-41_085.jpg, car, 73 %
2021-06-21 21:08:48.497 +02:00 [INF] , 2021-04-01_09-38-41_283.jpg, car, 51 %
2021-06-21 21:08:48.767 +02:00 [INF] , 2021-04-01_09-38-41_513.jpg, person, 30 %
2021-06-21 21:08:49.042 +02:00 [INF] , 2021-04-01_09-38-41_765.jpg, person, 33 %
2021-06-21 21:08:49.299 +02:00 [INF] , 2021-04-01_09-38-42_004.jpg, person, 30 %
2021-06-21 21:08:49.866 +02:00 [INF] , 2021-04-01_09-39-02_009.jpg, person, 35 %
2021-06-21 21:08:50.145 +02:00 [INF] , 2021-04-01_09-39-02_228.jpg, person, 34 %
2021-06-21 21:08:53.530 +02:00 [INF] , 2021-04-01_09-51-06_849.jpg, person, 35 %
2021-06-21 21:08:55.690 +02:00 [INF] , 2021-04-01_09-51-09_184.jpg, person, 48 %
2021-06-21 21:08:58.174 +02:00 [INF] , 2021-04-01_10-03-14_768.jpg, person, 33 %
2021-06-21 21:08:58.408 +02:00 [INF] , 2021-04-01_10-03-15_081.jpg, car, 62 %
2021-06-21 21:08:58.415 +02:00 [INF] , 2021-04-01_10-03-15_081.jpg, car, 37 %
2021-06-21 21:08:58.665 +02:00 [INF] , 2021-04-01_10-03-15_385.jpg, car, 72 %
2021-06-21 21:08:58.963 +02:00 [INF] , 2021-04-01_10-03-15_594.jpg, car, 74 %
2021-06-21 21:08:59.332 +02:00 [INF] , 2021-04-01_10-03-15_855.jpg, car, 50 %
2021-06-21 21:08:59.567 +02:00 [INF] , 2021-04-01_10-03-16_061.jpg, car, 37 %
2021-06-21 21:08:59.803 +02:00 [INF] , 2021-04-01_10-03-16_378.jpg, car, 45 %
2021-06-21 21:09:00.067 +02:00 [INF] , 2021-04-01_10-03-16_584.jpg, car, 80 %
2021-06-21 21:09:00.339 +02:00 [INF] , 2021-04-01_10-03-16_901.jpg, car, 64 %
2021-06-21 21:09:00.563 +02:00 [INF] , 2021-04-01_10-03-17_104.jpg, car, 61 %
2021-06-21 21:09:00.854 +02:00 [INF] , 2021-04-01_10-03-17_427.jpg, car, 72 %
2021-06-21 21:09:01.128 +02:00 [INF] , 2021-04-01_10-03-17_631.jpg, car, 77 %
2021-06-21 21:09:01.393 +02:00 [INF] , 2021-04-01_10-03-17_904.jpg, car, 77 %
2021-06-21 21:09:01.401 +02:00 [INF] , 2021-04-01_10-03-17_904.jpg, car, 57 %
2021-06-21 21:09:01.784 +02:00 [INF] , 2021-04-01_10-03-18_108.jpg, car, 68 %
2021-06-21 21:09:02.296 +02:00 [INF] , 2021-04-01_10-06-05_820.jpg, person, 31 %
2021-06-21 21:09:02.598 +02:00 [INF] , 2021-04-01_10-06-06_124.jpg, car, 54 %
2021-06-21 21:09:02.604 +02:00 [INF] , 2021-04-01_10-06-06_124.jpg, car, 50 %
2021-06-21 21:09:02.890 +02:00 [INF] , 2021-04-01_10-06-06_424.jpg, car, 74 %
2021-06-21 21:09:03.159 +02:00 [INF] , 2021-04-01_10-06-06_636.jpg, car, 87 %
2021-06-21 21:09:03.591 +02:00 [INF] , 2021-04-01_10-06-07_116.jpg, car, 44 %
2021-06-21 21:09:03.893 +02:00 [INF] , 2021-04-01_10-06-07_360.jpg, car, 52 %
2021-06-21 21:09:04.182 +02:00 [INF] , 2021-04-01_10-06-07_561.jpg, car, 67 %
2021-06-21 21:09:04.493 +02:00 [INF] , 2021-04-01_10-06-07_939.jpg, car, 52 %
2021-06-21 21:09:04.761 +02:00 [INF] , 2021-04-01_10-06-08_149.jpg, car, 87 %
2021-06-21 21:09:05.083 +02:00 [INF] , 2021-04-01_10-06-08_360.jpg, car, 83 %
2021-06-21 21:09:05.092 +02:00 [INF] , 2021-04-01_10-06-08_360.jpg, car, 34 %
2021-06-21 21:09:05.629 +02:00 [INF] , 2021-04-01_10-06-08_865.jpg, car, 31 %
2021-06-21 21:09:05.862 +02:00 [INF] , 2021-04-01_10-06-42_913.jpg, car, 62 %
2021-06-21 21:09:06.151 +02:00 [INF] , 2021-04-01_10-06-43_115.jpg, car, 55 %
2021-06-21 21:09:06.447 +02:00 [INF] , 2021-04-01_10-06-43_333.jpg, car, 49 %
2021-06-21 21:09:06.678 +02:00 [INF] , 2021-04-01_10-06-43_560.jpg, car, 39 %
2021-06-21 21:09:08.108 +02:00 [INF] , 2021-04-01_10-06-44_956.jpg, car, 81 %
2021-06-21 21:09:08.341 +02:00 [INF] , 2021-04-01_10-06-45_162.jpg, car, 39 %
2021-06-21 21:09:08.350 +02:00 [INF] , 2021-04-01_10-06-45_162.jpg, car, 32 %
2021-06-21 21:09:09.016 +02:00 [INF] , 2021-04-01_10-06-45_681.jpg, person, 37 %
2021-06-21 21:09:09.280 +02:00 [INF] , 2021-04-01_10-06-45_926.jpg, person, 37 %
2021-06-21 21:09:13.113 +02:00 [INF] , 2021-04-01_10-13-23_502.jpg, car, 65 %
2021-06-21 21:09:13.413 +02:00 [INF] , 2021-04-01_10-13-23_835.jpg, car, 80 %
2021-06-21 21:09:13.419 +02:00 [INF] , 2021-04-01_10-13-23_835.jpg, car, 33 %
2021-06-21 21:09:13.675 +02:00 [INF] , 2021-04-01_10-13-24_086.jpg, car, 84 %
2021-06-21 21:09:13.682 +02:00 [INF] , 2021-04-01_10-13-24_086.jpg, car, 50 %
2021-06-21 21:09:13.908 +02:00 [INF] , 2021-04-01_10-13-24_298.jpg, car, 75 %
2021-06-21 21:09:14.341 +02:00 [INF] , 2021-04-01_10-13-24_815.jpg, car, 36 %
2021-06-21 21:09:14.573 +02:00 [INF] , 2021-04-01_10-13-25_138.jpg, car, 57 %
2021-06-21 21:09:14.812 +02:00 [INF] , 2021-04-01_10-13-25_337.jpg, truck, 36 %
2021-06-21 21:09:15.147 +02:00 [INF] , 2021-04-01_10-13-25_542.jpg, car, 87 %
2021-06-21 21:09:26.041 +02:00 [INF] , 2021-04-01_10-44-08_389.jpg, car, 41 %
2021-06-21 21:09:26.352 +02:00 [INF] , 2021-04-01_10-44-08_678.jpg, car, 66 %
2021-06-21 21:09:26.359 +02:00 [INF] , 2021-04-01_10-44-08_678.jpg, car, 44 %
2021-06-21 21:09:26.608 +02:00 [INF] , 2021-04-01_10-44-08_904.jpg, car, 92 %
2021-06-21 21:09:26.837 +02:00 [INF] , 2021-04-01_10-44-09_126.jpg, car, 59 %
2021-06-21 21:09:27.450 +02:00 [INF] , 2021-04-01_10-44-09_578.jpg, car, 42 %
2021-06-21 21:09:27.735 +02:00 [INF] , 2021-04-01_10-44-09_788.jpg, car, 53 %
2021-06-21 21:09:27.983 +02:00 [INF] , 2021-04-01_10-44-09_981.jpg, car, 46 %
2021-06-21 21:09:28.220 +02:00 [INF] , 2021-04-01_10-44-10_208.jpg, car, 50 %
2021-06-21 21:09:28.855 +02:00 [INF] , 2021-04-01_10-44-10_688.jpg, car, 59 %
2021-06-21 21:09:29.171 +02:00 [INF] , 2021-04-01_10-44-10_900.jpg, car, 45 %
2021-06-21 21:09:29.178 +02:00 [INF] , 2021-04-01_10-44-10_900.jpg, car, 35 %
2021-06-21 21:09:31.159 +02:00 [INF] , 2021-04-01_10-47-36_089.jpg, person, 36 %
2021-06-21 21:09:31.392 +02:00 [INF] , 2021-04-01_10-47-36_408.jpg, person, 59 %
2021-06-21 21:09:31.399 +02:00 [INF] , 2021-04-01_10-47-36_408.jpg, person, 40 %
2021-06-21 21:09:31.645 +02:00 [INF] , 2021-04-01_10-47-36_647.jpg, person, 57 %
2021-06-21 21:09:31.651 +02:00 [INF] , 2021-04-01_10-47-36_647.jpg, person, 38 %
2021-06-21 21:09:31.902 +02:00 [INF] , 2021-04-01_10-47-36_864.jpg, person, 60 %
2021-06-21 21:09:31.911 +02:00 [INF] , 2021-04-01_10-47-36_864.jpg, sink, 50 %
2021-06-21 21:09:32.213 +02:00 [INF] , 2021-04-01_10-47-37_073.jpg, person, 62 %
2021-06-21 21:09:32.219 +02:00 [INF] , 2021-04-01_10-47-37_073.jpg, person, 41 %
2021-06-21 21:09:32.225 +02:00 [INF] , 2021-04-01_10-47-37_073.jpg, sink, 33 %
2021-06-21 21:09:32.512 +02:00 [INF] , 2021-04-01_10-47-37_314.jpg, person, 46 %
2021-06-21 21:09:33.091 +02:00 [INF] , 2021-04-01_10-47-37_784.jpg, person, 44 %
2021-06-21 21:09:33.389 +02:00 [INF] , 2021-04-01_10-47-37_996.jpg, person, 53 %
2021-06-21 21:09:33.703 +02:00 [INF] , 2021-04-01_10-47-38_195.jpg, person, 49 %
2021-06-21 21:09:34.004 +02:00 [INF] , 2021-04-01_10-47-38_420.jpg, person, 85 %
2021-06-21 21:09:34.011 +02:00 [INF] , 2021-04-01_10-47-38_420.jpg, person, 46 %
2021-06-21 21:09:35.572 +02:00 [INF] , 2021-04-01_10-47-39_894.jpg, person, 36 %
2021-06-21 21:09:35.578 +02:00 [INF] , 2021-04-01_10-47-39_894.jpg, person, 32 %
2021-06-21 21:09:35.832 +02:00 [INF] , 2021-04-01_10-47-40_094.jpg, person, 32 %
2021-06-21 21:09:36.734 +02:00 [INF] , 2021-04-01_10-47-40_894.jpg, person, 45 %
2021-06-21 21:09:36.740 +02:00 [INF] , 2021-04-01_10-47-40_894.jpg, person, 44 %
2021-06-21 21:09:36.982 +02:00 [INF] , 2021-04-01_10-47-41_207.jpg, person, 64 %
2021-06-21 21:09:36.990 +02:00 [INF] , 2021-04-01_10-47-41_207.jpg, person, 33 %
2021-06-21 21:09:36.997 +02:00 [INF] , 2021-04-01_10-47-41_207.jpg, sink, 31 %
2021-06-21 21:09:37.302 +02:00 [INF] , 2021-04-01_10-47-41_398.jpg, person, 45 %
2021-06-21 21:09:37.593 +02:00 [INF] , 2021-04-01_10-47-41_723.jpg, bicycle, 38 %
2021-06-21 21:09:37.853 +02:00 [INF] , 2021-04-01_10-47-41_934.jpg, person, 61 %
2021-06-21 21:09:38.277 +02:00 [INF] , 2021-04-01_10-47-42_416.jpg, person, 76 %
2021-06-21 21:09:38.284 +02:00 [INF] , 2021-04-01_10-47-42_416.jpg, person, 52 %
2021-06-21 21:09:38.529 +02:00 [INF] , 2021-04-01_10-47-42_685.jpg, person, 42 %
2021-06-21 21:09:38.764 +02:00 [INF] , 2021-04-01_10-47-42_883.jpg, person, 51 %
2021-06-21 21:09:38.770 +02:00 [INF] , 2021-04-01_10-47-42_883.jpg, person, 49 %
2021-06-21 21:09:38.778 +02:00 [INF] , 2021-04-01_10-47-42_883.jpg, person, 32 %
2021-06-21 21:09:39.426 +02:00 [INF] , 2021-04-01_10-47-43_281.jpg, person, 58 %
2021-06-21 21:09:39.699 +02:00 [INF] , 2021-04-01_10-47-43_560.jpg, person, 44 %
2021-06-21 21:09:39.950 +02:00 [INF] , 2021-04-01_10-47-43_736.jpg, person, 51 %
2021-06-21 21:09:39.957 +02:00 [INF] , 2021-04-01_10-47-43_736.jpg, person, 45 %
2021-06-21 21:09:40.202 +02:00 [INF] , 2021-04-01_10-47-44_073.jpg, person, 59 %
2021-06-21 21:09:40.209 +02:00 [INF] , 2021-04-01_10-47-44_073.jpg, person, 48 %
2021-06-21 21:09:40.428 +02:00 [INF] , 2021-04-01_10-47-44_282.jpg, person, 58 %
2021-06-21 21:09:40.435 +02:00 [INF] , 2021-04-01_10-47-44_282.jpg, person, 49 %
2021-06-21 21:09:40.916 +02:00 [INF] , 2021-04-01_10-47-44_878.jpg, person, 32 %
2021-06-21 21:09:41.153 +02:00 [INF] , 2021-04-01_10-47-45_186.jpg, person, 31 %
2021-06-21 21:09:41.464 +02:00 [INF] , 2021-04-01_10-47-45_456.jpg, person, 48 %
2021-06-21 21:09:41.739 +02:00 [INF] , 2021-04-01_10-47-45_660.jpg, person, 32 %
2021-06-21 21:09:43.744 +02:00 [INF] , 2021-04-01_10-57-38_106.jpg, car, 77 %
2021-06-21 21:09:43.752 +02:00 [INF] , 2021-04-01_10-57-38_106.jpg, car, 65 %
2021-06-21 21:09:44.028 +02:00 [INF] , 2021-04-01_10-57-38_358.jpg, car, 53 %
2021-06-21 21:09:44.315 +02:00 [INF] , 2021-04-01_10-57-38_755.jpg, car, 74 %
2021-06-21 21:09:44.602 +02:00 [INF] , 2021-04-01_10-57-39_017.jpg, car, 45 %
2021-06-21 21:09:44.899 +02:00 [INF] , 2021-04-01_10-57-39_222.jpg, car, 53 %
2021-06-21 21:09:45.154 +02:00 [INF] , 2021-04-01_10-57-39_483.jpg, car, 51 %
2021-06-21 21:09:45.400 +02:00 [INF] , 2021-04-01_10-57-39_822.jpg, car, 74 %
2021-06-21 21:09:45.633 +02:00 [INF] , 2021-04-01_10-57-40_057.jpg, car, 79 %
2021-06-21 21:09:45.973 +02:00 [INF] , 2021-04-01_10-57-40_251.jpg, car, 78 %
2021-06-21 21:09:46.277 +02:00 [INF] , 2021-04-01_10-57-40_474.jpg, truck, 51 %
2021-06-21 21:09:46.283 +02:00 [INF] , 2021-04-01_10-57-40_474.jpg, car, 48 %
2021-06-21 21:09:46.527 +02:00 [INF] , 2021-04-01_10-57-40_766.jpg, car, 63 %
2021-06-21 21:09:46.809 +02:00 [INF] , 2021-04-01_10-57-40_961.jpg, car, 73 %
2021-06-21 21:09:47.395 +02:00 [INF] , 2021-04-01_11-03-47_611.jpg, car, 49 %
2021-06-21 21:09:47.867 +02:00 [INF] , 2021-04-01_11-03-48_227.jpg, car, 45 %
2021-06-21 21:09:48.124 +02:00 [INF] , 2021-04-01_11-03-48_435.jpg, car, 73 %
2021-06-21 21:09:48.449 +02:00 [INF] , 2021-04-01_11-03-48_851.jpg, car, 83 %
2021-06-21 21:09:48.696 +02:00 [INF] , 2021-04-01_11-03-49_083.jpg, car, 71 %
2021-06-21 21:09:48.919 +02:00 [INF] , 2021-04-01_11-03-49_349.jpg, car, 35 %
2021-06-21 21:09:50.592 +02:00 [INF] , 2021-04-01_11-21-00_434.jpg, person, 44 %
2021-06-21 21:09:50.899 +02:00 [INF] , 2021-04-01_11-21-00_655.jpg, person, 35 %
2021-06-21 21:09:51.143 +02:00 [INF] , 2021-04-01_11-21-00_851.jpg, person, 45 %
2021-06-21 21:09:51.595 +02:00 [INF] , 2021-04-01_11-21-01_395.jpg, person, 37 %
2021-06-21 21:09:51.602 +02:00 [INF] , 2021-04-01_11-21-01_395.jpg, person, 32 %
2021-06-21 21:09:52.161 +02:00 [INF] , 2021-04-01_11-21-02_016.jpg, person, 40 %
2021-06-21 21:09:52.423 +02:00 [INF] , 2021-04-01_11-21-02_296.jpg, person, 64 %
2021-06-21 21:09:52.650 +02:00 [INF] , 2021-04-01_11-21-02_546.jpg, person, 70 %
2021-06-21 21:09:52.944 +02:00 [INF] , 2021-04-01_11-21-02_867.jpg, person, 84 %
2021-06-21 21:09:53.268 +02:00 [INF] , 2021-04-01_11-21-03_393.jpg, person, 72 %
2021-06-21 21:09:53.490 +02:00 [INF] , 2021-04-01_11-21-03_658.jpg, person, 52 %
2021-06-21 21:09:53.714 +02:00 [INF] , 2021-04-01_11-21-03_970.jpg, person, 69 %
2021-06-21 21:09:53.958 +02:00 [INF] , 2021-04-01_11-21-04_256.jpg, person, 70 %
2021-06-21 21:09:54.937 +02:00 [INF] , 2021-04-01_11-23-22_121.jpg, car, 42 %
2021-06-21 21:09:55.296 +02:00 [INF] , 2021-04-01_11-23-22_411.jpg, car, 65 %
2021-06-21 21:09:55.746 +02:00 [INF] , 2021-04-01_11-23-22_609.jpg, car, 40 %
2021-06-21 21:09:56.012 +02:00 [INF] , 2021-04-01_11-23-22_811.jpg, car, 49 %
2021-06-21 21:09:56.255 +02:00 [INF] , 2021-04-01_11-23-23_039.jpg, car, 72 %
2021-06-21 21:09:56.489 +02:00 [INF] , 2021-04-01_11-23-23_314.jpg, car, 69 %
2021-06-21 21:09:56.796 +02:00 [INF] , 2021-04-01_11-23-23_490.jpg, car, 87 %
